Waktu;Hari;Kelompok_Umur_Pengemudi;Jenis_Kelamin_Pengemudi;Pendidikan;Hubungan_Pengemudi_Kendaraan;Pengalaman_Mengemudi;Jenis_Kendaraan;Pemilik_Kendaraan;Usia_Kendaraan;Kerusakan_Kendaraan;Lokasi_Kecelakaan;Jalur_atau_Median;Kondisi_Jalan;Jenis_Persimpangan;Jenis_Permukaan_Jalan;Kondisi_Permukaan_Jalan;Kondisi_Pencahayaan;Kondisi_Cuaca;Jenis_Tabrakan;Jumlah_Kendaraan_Terlibat;Jumlah_Korban;Pergerakan_Kendaraan;Kelas_Korban;Jenis_Kelamin_Korban;Kelompok_Umur_Korban;Keparahan_Korban;Pekerjaan_Korban;Kondisi_Korban;Pergerakan_Pejalan_Kaki;Penyebab_Kecelakaan;Tingkat_Keparahan_Kecelakaan
828;0;2;1;1;0;4;6;1;5;2;12;0;2;6;0;3;2;6;2;4.0;1.0;1;2;1;4;2;6;3;4;16;0
828;0;2;1;3;2;2;0;1;5;2;8;0;2;6;4;3;2;6;6;4.0;1.0;1;0;0;1;2;3;3;8;0;0
297;6;0;0;3;0;3;11;1;1;2;8;2;2;4;0;0;3;3;2;3.0;1.0;1;3;2;3;3;6;3;4;1;1
297;6;3;0;2;0;2;3;1;5;2;9;0;2;4;0;0;3;3;2;3.0;1.0;1;1;0;1;2;3;3;4;18;1
297;6;0;0;3;2;2;13;1;5;2;12;2;2;4;0;0;3;3;2;3.0;1.0;2;0;0;0;1;6;3;4;17;1
811;5;2;0;2;0;1;11;1;4;2;4;0;2;6;0;3;2;6;6;1.0;2.0;1;3;2;3;3;3;3;4;6;1
811;5;2;0;2;0;4;13;1;5;2;8;2;2;6;1;3;2;6;6;1.0;2.0;5;1;0;1;2;3;3;4;18;1
161;4;0;0;2;0;2;5;2;5;2;1;2;2;4;0;3;3;6;2;2.0;1.0;1;3;2;3;3;6;3;4;6;1
161;4;1;0;1;0;0;13;1;0;2;9;2;2;4;0;3;3;6;2;2.0;1.0;3;1;0;0;2;0;3;4;6;1
268;3;2;0;3;0;2;2;1;4;2;9;0;2;4;0;3;3;6;6;1.0;1.0;1;3;2;3;3;1;3;4;13;1
659;0;2;1;3;0;1;11;1;2;2;2;0;8;6;0;3;2;6;6;2.0;2.0;1;1;0;1;2;0;3;4;11;1
659;0;0;0;2;0;3;3;1;2;2;9;0;2;6;0;3;2;6;2;2.0;2.0;1;1;0;1;2;3;3;4;16;1
659;0;0;0;2;0;3;0;1;5;2;12;5;2;6;3;3;2;6;2;2.0;2.0;1;3;2;3;3;0;3;4;16;1
404;2;2;1;2;0;2;2;1;2;2;12;0;2;6;0;3;3;6;2;2.0;1.0;4;1;1;0;2;3;3;4;1;1
404;2;1;0;2;2;2;13;1;5;2;12;1;2;6;0;3;3;6;6;2.0;1.0;6;3;2;3;3;0;3;4;16;1
548;3;1;0;3;0;0;3;1;5;2;2;1;2;4;0;3;2;6;2;3.0;1.0;6;3;2;3;3;0;3;4;18;1
548;3;4;0;2;0;2;0;3;5;2;12;1;2;4;0;3;2;6;2;3.0;1.0;6;1;0;1;2;0;3;4;13;1
548;3;1;0;3;0;4;3;1;5;2;2;1;2;4;0;3;2;6;2;3.0;1.0;6;2;1;2;2;3;3;4;0;1
517;6;0;0;2;2;0;3;1;5;2;2;2;2;4;0;0;2;6;0;2.0;1.0;5;1;0;0;1;3;3;4;18;1
517;6;1;0;2;0;2;4;1;4;2;12;0;2;4;0;0;2;6;2;2.0;1.0;6;3;2;3;3;2;3;4;11;1
504;2;2;1;2;0;4;5;3;2;2;12;0;2;4;0;0;3;3;2;2.0;1.0;4;2;1;5;2;3;3;4;18;1
504;2;2;1;3;2;1;13;1;2;2;11;5;2;4;0;0;3;3;7;2.0;1.0;6;3;2;3;3;6;3;4;1;1
734;6;2;1;2;0;2;13;1;4;2;9;0;2;4;0;0;2;3;2;3.0;1.0;6;1;0;0;2;3;3;4;10;1
734;6;1;0;2;0;3;13;1;0;2;12;2;2;4;0;0;2;3;2;3.0;1.0;6;3;2;3;3;3;3;4;18;1
734;6;0;0;2;0;2;6;1;4;2;8;0;2;4;2;0;2;3;2;3.0;1.0;6;0;0;1;2;3;3;6;18;1
992;5;0;0;1;0;4;13;1;4;2;9;0;2;4;0;3;3;6;2;1.0;1.0;6;2;0;4;2;3;3;4;0;1
740;0;0;0;2;0;2;13;1;4;2;12;4;8;4;0;3;2;6;6;1.0;1.0;5;0;0;4;2;3;3;4;1;0
382;4;0;0;3;0;0;9;1;4;2;9;2;2;6;0;3;3;6;2;1.0;1.0;1;0;1;1;2;3;3;6;13;0
1002;0;3;0;2;0;2;13;1;2;2;9;0;2;6;0;3;3;6;2;1.0;1.0;1;1;0;5;2;3;3;4;18;1
618;0;0;0;3;0;0;7;1;5;2;9;2;2;6;0;3;2;6;2;1.0;1.0;5;3;2;3;3;3;3;4;18;1
571;1;4;0;2;2;0;3;1;0;2;12;5;2;4;0;0;2;6;2;3.0;1.0;1;0;0;0;2;6;3;4;6;2
571;1;2;1;0;2;0;13;1;2;2;12;0;2;4;0;0;2;6;6;3.0;1.0;1;0;0;2;2;6;3;4;13;2
571;1;0;0;2;2;2;4;1;2;2;12;4;2;4;0;0;2;6;2;3.0;1.0;1;2;1;0;2;6;3;4;18;2
194;2;0;0;2;0;2;0;1;0;2;3;0;2;5;0;0;3;3;6;2.0;1.0;1;3;2;3;3;3;3;4;0;1
194;2;1;0;3;0;2;11;1;1;2;9;0;2;5;0;0;3;3;2;2.0;1.0;1;0;1;5;2;1;3;6;6;1
548;4;0;0;1;2;3;3;1;2;2;9;4;2;6;0;3;0;6;0;1.0;1.0;2;3;2;3;3;3;3;4;7;1
406;0;2;1;2;0;4;5;1;2;2;9;0;2;4;0;3;2;6;2;1.0;1.0;9;2;1;2;2;6;3;4;0;1
341;6;0;0;2;0;2;3;1;0;2;12;2;2;4;0;3;3;8;2;2.0;1.0;8;0;0;1;2;1;3;6;6;0
341;6;1;0;2;0;3;3;1;0;2;8;2;2;4;0;3;3;8;2;2.0;1.0;1;3;2;3;3;3;3;4;0;0
823;2;0;0;2;0;4;3;1;1;2;12;5;2;4;0;3;2;6;2;2.0;1.0;1;1;0;1;2;3;3;4;16;0
823;2;0;0;2;0;2;13;1;5;2;8;3;2;4;0;3;2;6;2;2.0;1.0;1;0;0;1;2;3;3;0;0;0
358;6;2;1;2;2;4;3;1;5;2;9;2;2;4;0;3;3;8;7;1.0;1.0;1;0;1;4;2;3;3;6;2;1
1002;0;2;0;2;0;2;3;1;5;2;8;3;6;6;0;3;3;8;0;2.0;1.0;1;1;0;0;2;3;3;4;16;1
1002;0;1;0;2;0;0;5;1;5;2;8;3;2;6;0;3;3;8;2;2.0;1.0;1;1;0;0;1;3;3;4;9;1
166;3;1;0;2;0;0;12;2;5;2;12;3;2;6;0;3;3;6;0;2.0;1.0;1;3;2;3;3;3;3;4;18;1
166;3;0;0;2;0;0;3;1;5;2;8;2;2;6;0;3;3;6;2;2.0;1.0;2;3;2;3;3;3;3;4;18;1
587;0;2;0;1;0;1;5;1;5;2;8;2;2;5;4;3;2;6;2;3.0;2.0;1;1;0;1;2;6;3;4;6;1
587;0;4;0;1;2;4;11;3;5;2;8;4;2;5;0;3;2;6;2;3.0;2.0;1;1;0;0;2;6;3;4;6;1
587;0;4;0;3;0;1;11;1;5;2;12;0;2;5;0;3;2;6;8;3.0;2.0;5;3;2;3;3;3;3;4;13;1
587;0;0;0;2;0;4;3;1;5;2;9;2;2;5;0;3;2;6;2;3.0;2.0;6;1;0;0;2;3;3;4;18;1
544;0;2;1;1;0;1;13;1;1;2;9;2;6;6;0;3;3;6;6;2.0;1.0;4;1;0;1;2;3;3;4;0;1
544;0;4;0;2;1;5;3;1;2;2;2;2;2;6;0;3;3;6;2;2.0;1.0;1;3;2;3;3;3;3;4;11;1
983;1;4;0;2;0;0;5;1;2;2;12;2;2;6;0;3;3;6;2;2.0;1.0;1;0;1;0;1;3;3;6;18;1
983;1;0;0;2;2;2;3;1;5;2;9;2;2;6;0;3;3;6;2;2.0;1.0;1;1;0;1;2;3;3;4;11;1
857;4;2;1;2;0;0;3;1;1;2;12;0;2;4;0;0;2;3;7;2.0;1.0;1;3;2;3;3;3;3;4;13;0
857;4;0;0;2;0;4;13;1;1;2;9;0;2;4;0;0;2;3;2;2.0;1.0;1;3;2;3;3;3;3;4;18;0
278;0;0;0;2;0;0;3;1;1;2;9;2;2;4;0;0;3;6;2;2.0;1.0;1;1;0;0;2;3;3;4;18;1
278;0;2;0;2;0;0;9;1;2;2;12;2;2;4;0;0;3;6;2;2.0;1.0;1;1;0;0;2;3;3;4;16;1
932;3;3;0;2;0;1;3;1;5;2;12;2;2;6;0;3;3;6;0;2.0;1.0;1;1;0;0;2;6;3;4;16;1
932;3;1;0;1;0;0;3;1;5;2;12;0;2;6;0;3;3;6;6;2.0;1.0;3;0;1;1;2;3;3;4;1;1
1007;5;3;0;2;0;0;3;1;5;2;12;3;2;4;4;3;3;6;2;1.0;1.0;3;1;0;0;2;3;3;4;18;1
131;6;1;0;3;0;4;3;1;5;2;9;2;2;4;0;3;3;6;2;3.0;3.0;3;3;2;3;3;3;3;4;10;1
131;6;0;0;2;0;4;0;1;1;2;1;0;2;4;0;3;3;6;6;3.0;3.0;9;1;0;0;2;3;3;4;1;1
131;6;0;0;3;0;4;3;1;5;2;12;5;2;4;0;3;3;6;2;3.0;3.0;1;0;0;4;2;3;3;6;0;1
131;6;0;0;2;0;4;3;1;5;2;8;0;2;4;0;3;3;6;2;3.0;3.0;1;3;2;3;3;3;3;4;7;1
131;6;1;0;2;0;0;3;1;5;2;12;0;2;4;0;3;3;6;2;3.0;3.0;7;1;0;1;2;6;3;4;9;1
1047;3;2;0;2;0;2;2;1;5;2;8;0;2;5;0;3;3;6;0;1.0;1.0;1;3;2;3;3;3;3;4;11;1
372;2;1;0;1;2;1;11;1;5;2;8;4;2;6;0;3;3;1;0;1.0;1.0;5;1;0;1;2;3;3;4;0;1
332;0;2;0;2;0;1;13;1;5;2;8;0;2;5;0;3;3;6;7;1.0;1.0;1;3;2;3;3;3;3;4;0;1
341;6;2;0;2;0;2;12;1;5;2;12;0;2;6;0;3;3;6;2;2.0;1.0;1;1;0;1;2;3;3;4;13;1
341;6;0;0;2;0;2;2;3;5;2;12;3;2;6;4;3;3;6;2;2.0;1.0;1;1;1;2;2;3;3;4;13;1
164;0;4;0;2;0;1;5;1;5;2;8;1;2;6;0;3;3;8;2;2.0;1.0;1;0;0;4;2;3;3;8;1;1
164;0;2;1;1;0;4;3;1;5;2;9;5;2;6;0;3;3;8;7;2.0;1.0;8;3;2;3;3;3;3;4;13;1
617;6;2;0;3;0;2;3;3;1;2;1;0;2;4;0;0;3;5;7;1.0;1.0;1;1;0;1;2;6;3;4;18;1
957;6;0;0;2;0;4;6;1;0;2;12;5;2;6;0;3;3;6;2;1.0;1.0;1;0;0;0;2;6;3;6;13;0
728;2;0;0;6;0;1;13;1;4;2;9;5;2;6;0;3;0;6;2;1.0;2.0;1;3;2;3;3;3;3;4;0;0
728;2;0;0;2;0;1;13;1;5;2;12;5;2;6;0;3;0;6;2;1.0;2.0;4;1;0;0;2;3;3;4;1;0
681;0;4;0;1;0;1;15;1;5;2;12;5;2;5;3;3;2;5;6;2.0;3.0;1;0;0;0;2;3;3;6;16;1
681;0;0;0;2;0;0;9;1;2;2;12;4;2;5;0;3;2;5;2;2.0;3.0;1;0;0;1;2;3;3;5;18;1
681;0;0;0;1;0;2;13;1;5;2;12;2;2;5;0;3;2;5;6;2.0;3.0;3;3;2;3;3;3;3;4;16;1
553;3;2;0;3;0;1;11;1;1;2;12;5;2;6;0;3;3;6;2;3.0;2.0;9;1;0;4;2;3;3;4;10;1
553;3;1;0;2;0;0;3;1;5;2;11;0;2;6;0;3;3;6;2;3.0;2.0;3;1;0;2;2;6;3;4;0;1
553;3;1;0;3;0;0;2;1;5;2;8;2;2;6;0;3;3;6;6;3.0;2.0;8;3;2;3;3;6;3;4;18;1
553;3;3;1;1;0;5;2;1;5;2;8;2;2;6;0;3;3;6;2;3.0;2.0;1;1;0;1;2;6;3;4;18;1
154;4;0;0;2;2;2;12;1;2;2;8;2;2;4;0;3;3;5;2;1.0;1.0;1;0;1;5;2;3;3;4;1;1
1048;2;1;0;2;0;0;3;1;5;2;11;2;2;6;0;3;3;8;6;2.0;1.0;1;1;0;0;2;6;3;4;0;1
1048;2;2;1;2;0;1;14;3;5;2;11;0;2;6;0;3;3;8;6;2.0;1.0;2;3;2;3;3;6;3;4;0;1
179;5;3;0;2;0;2;14;1;5;2;8;2;2;5;0;3;3;6;2;1.0;1.0;3;3;2;3;3;3;1;4;10;1
417;3;1;0;2;0;2;13;1;5;2;8;2;2;5;0;3;3;6;2;2.0;1.0;1;1;0;0;2;3;3;4;13;1
417;3;1;0;2;0;2;13;3;4;2;11;2;2;5;0;3;3;6;2;2.0;1.0;1;0;1;0;1;6;3;4;1;1
105;0;3;0;2;0;1;15;1;0;2;12;2;2;4;0;3;3;6;2;2.0;1.0;1;0;1;2;2;6;3;4;17;0
105;0;3;0;2;0;4;3;1;4;2;12;2;2;4;0;3;3;6;2;2.0;1.0;2;1;0;1;2;3;3;4;18;0
561;3;0;0;2;2;4;12;1;3;2;12;0;2;5;0;3;3;6;2;3.0;1.0;1;2;0;0;2;3;3;4;18;1
561;3;0;0;2;0;2;2;1;4;2;12;2;2;5;0;3;3;6;2;3.0;1.0;0;1;0;0;2;3;3;4;1;1
561;3;3;0;3;2;4;3;1;5;2;9;0;2;5;0;3;3;6;2;3.0;1.0;8;2;0;5;2;3;3;4;0;1
484;1;2;0;2;0;2;3;3;0;2;12;0;2;4;3;0;0;3;2;1.0;1.0;1;3;2;3;3;3;3;4;6;1
437;2;0;0;2;2;2;3;1;0;2;12;0;2;5;0;3;3;6;2;2.0;2.0;2;1;0;0;2;2;3;4;18;0
437;2;0;0;2;2;4;3;1;5;2;4;0;2;5;0;3;3;6;2;2.0;2.0;1;2;1;4;2;0;3;4;1;0
437;2;3;0;1;2;4;0;1;5;2;1;0;2;5;0;3;3;6;2;2.0;2.0;1;3;2;3;3;3;3;4;13;0
293;4;4;0;2;0;2;15;1;4;2;2;2;2;6;0;3;3;6;2;2.0;1.0;2;1;0;2;2;1;3;4;18;1
293;4;2;0;3;0;2;13;1;5;2;8;2;2;6;0;3;3;6;2;2.0;1.0;1;0;1;1;2;3;3;5;17;1
965;6;0;0;3;2;4;13;1;5;2;12;2;2;4;0;3;3;6;2;1.0;1.0;7;1;0;1;2;3;3;4;1;1
533;5;0;0;2;2;3;11;1;5;2;8;0;2;4;0;3;3;6;2;2.0;1.0;1;1;0;0;2;3;3;4;18;1
533;5;2;0;2;2;1;2;1;5;2;8;2;2;4;0;3;3;6;2;2.0;1.0;1;1;0;0;2;0;3;4;6;1
446;2;1;0;2;2;1;3;1;5;2;12;2;2;4;0;0;3;6;2;2.0;2.0;1;2;1;0;2;3;3;4;16;1
446;2;1;0;1;2;2;4;1;4;2;9;0;2;4;0;0;3;6;6;2.0;2.0;1;1;0;0;2;3;3;4;0;1
484;2;0;0;2;2;2;9;1;4;2;8;5;3;5;3;3;3;6;2;1.0;1.0;3;1;0;0;2;3;3;4;13;1
1056;0;1;0;2;2;3;3;1;4;2;9;5;2;6;0;3;3;6;7;2.0;1.0;1;1;0;4;2;6;3;4;16;1
1056;0;0;0;3;2;4;4;1;5;2;11;2;2;6;0;3;3;6;2;2.0;1.0;1;3;2;3;3;3;3;4;17;1
426;5;1;0;3;2;3;9;1;4;2;8;2;7;4;0;3;3;6;6;2.0;1.0;1;3;2;3;3;1;3;4;1;0
426;5;1;0;2;2;2;11;1;2;2;12;5;2;4;0;3;3;6;2;2.0;1.0;2;1;1;1;2;3;3;4;1;0
980;3;2;0;2;2;2;13;1;4;2;12;0;2;5;0;0;3;6;2;2.0;1.0;4;3;2;3;3;3;3;4;10;1
980;3;0;0;2;2;2;12;1;4;2;2;5;2;5;0;0;3;6;2;2.0;1.0;1;1;0;1;2;6;3;4;13;1
1025;6;1;0;2;0;0;3;1;5;2;8;2;2;2;0;3;3;6;2;2.0;1.0;1;0;1;0;2;6;3;5;0;1
1025;6;0;0;1;2;2;14;1;5;2;12;2;2;2;0;3;3;6;2;2.0;1.0;1;1;0;1;2;6;3;4;0;1
548;1;2;0;2;0;2;3;1;5;2;8;2;0;6;2;3;3;6;0;2.0;1.0;1;3;2;3;3;3;2;4;18;1
548;1;2;1;2;0;2;5;1;5;2;8;2;2;6;0;3;3;6;6;2.0;1.0;3;1;0;0;2;3;0;4;13;1
686;5;2;1;2;0;2;15;1;4;2;8;2;7;4;0;0;2;6;2;2.0;1.0;1;2;0;0;2;3;3;4;18;1
686;5;1;0;2;0;4;4;1;4;2;2;0;7;4;0;0;2;6;6;2.0;1.0;1;2;1;2;2;6;3;4;6;1
777;4;1;0;2;0;2;13;1;4;2;8;0;6;6;0;0;2;3;2;3.0;1.0;1;3;2;3;3;3;3;4;17;1
777;4;1;0;2;0;5;2;1;2;2;12;3;6;6;0;0;2;3;2;3.0;1.0;1;2;0;4;2;3;3;4;16;1
777;4;1;0;0;0;3;3;1;5;2;12;2;2;6;0;0;2;3;2;3.0;1.0;1;0;0;4;1;3;3;6;13;1
660;6;1;0;3;0;2;14;1;2;2;2;6;3;5;0;3;2;6;2;3.0;1.0;1;2;0;1;2;3;3;4;0;1
660;6;3;0;3;0;2;15;1;0;2;11;0;2;5;0;3;2;6;2;3.0;1.0;1;0;1;4;1;3;3;4;18;1
660;6;2;0;2;0;2;14;1;5;2;2;2;2;5;0;3;2;6;6;3.0;1.0;1;3;2;3;3;3;3;4;6;1
416;1;2;0;1;0;2;3;1;4;2;8;0;2;4;0;3;2;8;2;2.0;1.0;1;1;0;0;2;3;3;4;1;1
416;1;0;0;2;0;2;12;1;1;2;12;5;2;4;0;3;2;8;6;2.0;1.0;1;0;1;4;2;0;3;8;13;1
212;6;0;0;2;0;1;12;1;4;2;2;2;5;4;0;3;3;6;2;2.0;4.0;2;0;1;4;2;3;3;4;18;0
212;6;0;0;6;0;2;14;3;0;2;12;3;2;4;0;3;3;6;2;2.0;4.0;1;3;2;3;3;3;3;4;0;0
212;6;0;0;2;0;4;15;3;4;2;12;3;2;4;0;3;3;6;2;2.0;4.0;4;1;0;0;2;6;3;4;16;0
212;6;4;0;2;0;0;15;2;2;2;8;2;6;4;0;3;3;6;2;2.0;4.0;1;3;2;3;3;6;3;4;19;0
140;2;2;0;6;0;3;14;2;4;2;12;2;2;4;0;3;3;6;2;2.0;1.0;1;1;0;1;2;3;3;4;18;0
140;2;0;0;3;0;0;16;1;1;2;12;2;2;4;0;3;3;6;2;2.0;1.0;1;0;0;0;2;6;3;5;18;0
475;5;0;0;2;0;2;14;3;5;2;9;2;2;4;0;3;3;0;2;2.0;1.0;1;2;1;1;2;3;3;4;1;1
475;5;1;0;3;0;4;14;1;1;2;8;2;2;4;0;3;3;0;2;2.0;1.0;2;3;2;3;3;6;3;4;16;1
965;0;1;0;2;0;2;6;1;1;2;2;4;2;0;0;3;3;6;2;2.0;1.0;1;0;0;2;2;3;3;0;6;0
965;0;4;0;3;0;1;3;1;0;2;12;0;2;0;3;3;3;6;2;2.0;1.0;4;1;0;1;2;6;3;4;0;0
209;1;1;0;2;0;1;3;1;4;2;0;5;8;4;0;3;3;6;2;2.0;1.0;1;3;2;3;3;6;3;4;18;1
209;1;4;0;2;0;4;4;1;4;2;12;2;3;4;0;3;3;6;0;2.0;1.0;1;3;2;3;3;6;3;4;0;1
508;2;0;0;2;0;1;3;1;5;2;12;0;3;6;0;0;2;3;6;1.0;1.0;1;1;0;0;2;3;3;4;18;1
635;3;2;1;2;2;3;11;1;5;2;2;0;2;4;0;3;3;6;2;1.0;1.0;1;2;1;0;2;0;3;4;10;1
671;1;2;1;2;0;1;3;3;0;2;9;0;2;4;0;3;2;8;2;1.0;1.0;1;0;0;4;1;3;3;2;1;1
965;1;4;0;2;0;4;3;1;5;2;12;0;2;5;0;3;3;6;6;2.0;1.0;3;3;2;3;3;3;3;4;19;1
965;1;1;0;2;0;1;3;1;5;2;12;2;2;5;0;3;3;6;2;2.0;1.0;9;0;1;0;2;3;3;4;12;1
971;1;0;0;3;0;4;14;1;5;2;12;3;2;6;2;3;3;6;2;2.0;1.0;1;0;1;5;2;3;3;4;6;1
971;1;0;0;3;0;4;6;1;5;2;1;2;2;6;0;3;3;6;2;2.0;1.0;4;2;1;5;2;6;3;4;11;1
975;1;0;0;3;1;4;6;1;5;2;1;4;2;5;0;3;3;6;0;1.0;1.0;1;0;0;0;2;3;3;6;18;1
361;1;0;0;2;0;4;15;1;5;2;12;2;2;4;0;0;3;3;0;2.0;1.0;1;1;0;1;2;3;3;4;3;0
361;1;4;0;2;0;3;15;2;0;2;8;2;2;4;4;0;3;3;7;2.0;1.0;1;2;0;1;2;3;3;4;6;0
678;2;0;2;3;0;2;4;1;1;2;9;2;2;6;0;3;2;6;2;2.0;1.0;1;2;0;0;2;3;3;4;17;1
678;2;2;1;2;0;1;3;1;1;2;12;2;2;6;0;3;2;6;2;2.0;1.0;1;3;2;3;3;3;3;4;18;1
344;3;3;0;2;0;4;3;1;0;2;9;0;8;6;0;3;3;6;2;1.0;1.0;1;3;2;3;3;6;3;4;16;1
308;3;2;1;2;0;3;3;1;5;2;2;3;2;6;0;3;3;6;7;1.0;1.0;4;1;0;0;2;3;3;4;19;1
287;4;0;0;2;2;1;14;1;1;2;12;4;2;4;0;0;3;3;7;2.0;1.0;4;1;0;1;2;3;3;4;17;1
287;4;1;0;2;0;4;14;1;2;2;8;2;3;4;0;0;3;3;2;2.0;1.0;1;3;2;3;3;6;3;4;0;1
197;3;0;0;6;0;1;3;1;1;2;12;0;2;6;0;3;3;6;2;2.0;2.0;3;0;1;0;2;6;3;6;13;1
197;3;3;0;2;0;1;11;1;5;2;1;2;8;6;0;3;3;6;2;2.0;2.0;3;1;0;4;2;3;3;4;1;1
413;0;0;0;1;0;1;3;1;5;2;12;0;2;2;0;3;3;6;6;2.0;1.0;1;3;2;3;3;6;3;4;18;1
413;0;1;0;2;0;0;2;1;0;2;8;2;2;2;0;3;3;6;2;2.0;1.0;8;1;0;0;2;3;3;4;6;1
358;1;2;0;1;0;2;10;3;5;2;9;0;2;6;0;3;3;6;6;2.0;2.0;2;3;2;3;3;3;3;4;10;1
358;1;0;0;3;0;1;13;1;5;2;8;4;2;6;0;3;3;6;2;2.0;2.0;1;3;2;3;3;3;3;4;6;1
358;1;0;0;2;0;0;4;1;5;2;8;2;2;6;0;3;3;6;2;2.0;2.0;3;1;0;1;2;6;3;4;6;1
719;2;0;0;3;0;0;15;1;5;2;2;3;2;4;0;3;2;6;6;2.0;1.0;3;1;0;0;2;3;3;4;0;1
719;2;1;0;1;0;5;13;1;5;2;2;0;2;4;2;3;2;6;2;2.0;1.0;2;0;1;2;2;0;3;4;18;1
940;5;0;0;2;2;2;9;1;5;2;9;0;2;5;0;3;3;6;2;2.0;1.0;4;1;0;1;2;3;3;4;6;1
940;5;1;0;2;0;0;3;1;5;2;12;0;2;5;0;3;3;6;6;2.0;1.0;9;3;2;3;3;3;3;4;17;1
340;5;2;0;2;0;1;3;1;5;2;12;5;2;4;0;3;3;6;6;2.0;1.0;1;1;0;0;2;3;3;4;18;1
340;5;0;0;2;0;2;3;1;5;2;12;0;2;4;4;3;3;6;2;2.0;1.0;1;3;2;3;3;3;3;4;13;1
744;4;0;0;2;0;2;11;1;1;2;9;0;2;6;0;3;2;6;2;3.0;1.0;1;1;0;0;2;3;3;4;13;1
744;4;0;0;2;0;2;3;1;5;2;8;0;2;6;4;3;2;6;2;3.0;1.0;1;3;2;3;3;3;3;4;16;1
744;4;3;0;2;0;1;0;1;5;2;9;0;2;6;0;3;2;6;2;3.0;1.0;2;3;2;3;3;0;3;4;18;1
362;2;0;0;2;0;4;0;1;5;2;12;2;2;6;0;3;3;6;2;2.0;1.0;1;1;0;1;2;3;3;4;13;0
362;2;4;0;2;2;4;11;1;5;2;12;2;2;6;0;3;3;6;2;2.0;1.0;1;1;0;0;2;0;3;4;0;0
426;1;0;0;2;0;2;3;1;5;2;1;2;2;4;0;3;3;6;2;2.0;1.0;1;3;2;3;3;6;3;4;13;1
426;1;1;0;3;2;4;8;1;2;2;2;4;2;4;0;3;3;6;2;2.0;1.0;1;1;0;1;2;3;3;4;0;1
623;0;0;0;2;0;2;3;1;5;2;11;2;2;4;0;0;2;3;2;1.0;1.0;3;0;0;1;2;3;3;4;6;1
980;5;2;0;2;2;2;13;1;1;2;8;0;2;4;0;3;3;6;2;2.0;1.0;1;3;2;3;3;6;3;4;0;1
980;5;0;0;2;2;4;3;1;0;2;12;2;2;4;0;3;3;6;2;2.0;1.0;1;1;0;1;2;6;3;4;18;1
94;0;2;1;1;2;4;6;1;2;2;9;0;2;6;0;3;3;6;2;1.0;1.0;1;3;2;3;3;3;3;4;13;1
452;0;0;0;2;0;2;10;1;4;2;12;0;2;6;0;3;3;6;2;2.0;1.0;1;1;0;2;2;3;3;4;6;1
452;0;4;0;3;0;2;3;1;0;2;12;5;8;6;0;3;3;6;2;2.0;1.0;2;3;2;3;3;6;3;4;18;1
572;3;0;0;3;2;4;6;1;1;2;8;4;8;6;0;3;3;6;2;3.0;1.0;9;2;1;0;1;6;3;4;16;1
572;3;0;0;2;2;3;3;1;5;2;9;2;2;6;0;3;3;6;2;3.0;1.0;1;1;0;1;2;3;3;4;0;1
572;3;2;0;2;2;1;13;1;5;2;12;2;2;6;0;3;3;6;2;3.0;1.0;1;3;2;3;3;3;3;4;13;1
653;3;0;0;2;2;1;13;2;1;2;9;0;2;5;0;3;3;6;2;2.0;4.0;1;0;0;2;2;3;3;4;10;2
653;3;1;0;1;2;2;5;1;5;2;2;2;2;5;0;3;3;6;6;2.0;4.0;1;3;2;3;3;3;3;4;0;2
653;3;1;0;2;2;2;13;3;5;2;9;2;2;5;0;3;3;6;2;2.0;4.0;1;1;1;1;2;3;3;4;16;2
653;3;1;0;2;2;3;13;1;5;2;8;4;2;5;0;3;3;6;7;2.0;4.0;1;0;0;2;1;3;3;4;1;2
483;6;0;0;3;2;4;5;3;3;2;9;2;2;6;0;0;3;3;2;3.0;1.0;4;3;2;3;3;3;3;4;6;1
483;6;3;0;3;2;3;0;1;5;2;12;4;2;6;0;0;3;3;6;3.0;1.0;1;1;1;4;2;3;3;4;17;1
483;6;0;0;2;2;2;3;1;5;2;4;2;2;6;0;0;3;3;2;3.0;1.0;5;3;2;3;3;3;3;4;17;1
201;5;3;0;2;2;2;4;1;5;2;2;2;2;0;3;0;3;6;2;2.0;1.0;1;1;0;0;2;3;3;4;0;1
201;5;1;0;2;2;2;11;1;1;2;9;0;8;0;0;0;3;6;2;2.0;1.0;1;1;0;0;2;3;3;4;8;1
358;4;1;0;2;0;0;2;1;5;2;12;2;2;6;0;3;3;6;2;2.0;1.0;1;3;2;3;3;3;3;4;1;1
358;4;2;1;1;2;2;3;1;5;2;12;2;2;6;0;3;3;6;2;2.0;1.0;1;3;2;3;3;3;3;4;1;1
50;1;1;0;2;0;2;3;1;0;2;8;0;2;6;0;3;3;6;0;2.0;1.0;1;1;0;0;2;3;3;4;7;1
50;1;1;0;2;0;2;11;1;4;2;5;2;3;6;0;3;3;6;6;2.0;1.0;9;1;0;1;2;3;3;4;1;1
254;6;0;0;2;0;2;4;1;4;2;2;2;8;7;0;3;3;6;2;2.0;1.0;9;3;2;3;3;3;3;4;10;1
254;6;1;0;2;0;4;13;1;5;2;8;5;3;7;0;3;3;6;2;2.0;1.0;9;0;1;5;2;3;3;6;17;1
