Waktu;Hari;Kelompok_Umur_Pengemudi;Jenis_Kelamin_Pengemudi;Pendidikan;Hubungan_Pengemudi_Kendaraan;Pengalaman_Mengemudi;Jenis_Kendaraan;Pemilik_Kendaraan;Usia_Kendaraan;Kerusakan_Kendaraan;Lokasi_Kecelakaan;Jalur_atau_Median;Kondisi_Jalan;Jenis_Persimpangan;Jenis_Permukaan_Jalan;Kondisi_Permukaan_Jalan;Kondisi_Pencahayaan;Kondisi_Cuaca;Jenis_Tabrakan;Jumlah_Kendaraan_Terlibat;Jumlah_Korban;Pergerakan_Kendaraan;Kelas_Korban;Jenis_Kelamin_Korban;Kelompok_Umur_Korban;Keparahan_Korban;Pekerjaan_Korban;Kondisi_Korban;Pergerakan_Pejalan_Kaki;Penyebab_Kecelakaan;Tingkat_Keparahan_Kecelakaan
0.2689075630252101;0.6666666666666666;0.0;0.0;0.0;0.6666666666666666;0.0;0.375;0.3333333333333333;1.0;1.0;0.6923076923076923;0.8333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.05263157894736842;0
0.2689075630252101;0.6666666666666666;0.25;0.0;0.0;0.0;0.8333333333333333;0.1875;0.3333333333333333;1.0;1.0;0.6153846153846154;0.0;0.25;0.8571428571428571;0.75;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.0;0.0;0.6666666666666666;0.5;0.75;0.5;0.894736842105263;0
0.4304388422035481;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.2;1.0;0.6153846153846154;0.5;0.5;0.8571428571428571;0.0;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.9473684210526315;1
0.4304388422035481;0.16666666666666666;0.25;0.0;0.3333333333333333;0.0;0.3333333333333333;0.8125;0.3333333333333333;0.8;1.0;0.6153846153846154;0.8333333333333333;0.25;0.8571428571428571;0.0;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.5833333333333333;1.0;1.0;0.6000000000000001;1.0;0.16666666666666666;0.75;0.5;0.8421052631578947;1
0.4304388422035481;0.16666666666666666;0.25;0.0;0.3333333333333333;0.0;0.6666666666666666;0.1875;0.3333333333333333;0.0;1.0;0.6153846153846154;0.0;0.5;0.8571428571428571;0.0;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.08333333333333333;0.3333333333333333;0.5;0.0;0.6666666666666666;0.5;0.75;0.5;0.9473684210526315;0
0.6918767507002801;1.0;0.0;0.5;0.3333333333333333;0.0;0.6666666666666666;0.9375;0.3333333333333333;1.0;1.0;0.6153846153846154;0.6666666666666666;0.25;0.5714285714285714;0.0;0.0;0.6666666666666666;0.375;0.3333333333333333;0.3333333333333333;0.6666666666666667;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.9473684210526315;0
0.6918767507002801;1.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.375;0.3333333333333333;1.0;1.0;0.6153846153846154;0.0;0.25;0.5714285714285714;0.0;0.0;0.6666666666666666;0.375;0.3333333333333333;0.3333333333333333;0.6666666666666667;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.6842105263157894;1
0.6918767507002801;1.0;0.0;0.0;0.5;0.0;0.16666666666666666;0.375;0.3333333333333333;1.0;1.0;0.6153846153846154;0.8333333333333333;0.25;0.5714285714285714;0.0;0.0;0.6666666666666666;0.375;0.3333333333333333;0.3333333333333333;0.6666666666666667;0.08333333333333333;1.0;1.0;0.6000000000000001;1.0;0.5;0.75;0.5;0.0;0
0.6918767507002801;1.0;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.1875;0.3333333333333333;0.8;1.0;0.6923076923076923;0.8333333333333333;0.25;0.5714285714285714;0.0;0.0;0.6666666666666666;0.375;0.3333333333333333;0.3333333333333333;0.6666666666666667;0.75;1.0;1.0;0.6000000000000001;1.0;0.6666666666666666;0.75;0.5;0.894736842105263;1
0.9178338001867414;0.8333333333333333;0.0;0.0;0.3333333333333333;0.0;0.5;0.875;0.3333333333333333;0.4;1.0;0.6923076923076923;0.6666666666666666;0.25;0.5714285714285714;0.0;1.0;1.0;0.75;0.3333333333333333;0.3333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.0;1.0;0.6666666666666666;0.5;0.75;0.5;0.6842105263157894;0
